company_id,company_name,ctry_code,worldrank,nace2,isic4,year,rd,ns,capex,op,emp,patCN,patEP,patJP,patKR,patUS,TMnEU,TMnUS
1822,SILICON LABORATORIES,US,580,2611,26,2016,174.448825,609.280018,9.543226,57.883812,1252,3,0,0,0,24,0,0
1629,DEXCOM,US,667,3250,31-33,2018,174.410379,900.960295,58.602589,-162.707336,3900,6,8,5,1,17,2,23
654,JOHN LEWIS,GB,669,4719,45-47,2016,174.299625,11116.812937,294.490979,526.557851,86700,,,,,,5,0
143,BOE TECHNOLOGY GROUP,CN,187,2611,26,2015,174.297005,5930.226296,2371.337498,462.025055,42837,,,,,,,
299,NINESTAR,CN,668,2030,20,2018,174.193468,2760.785632,88.044399,194.458829,16899,2,7,5,0,11,3,1
654,JOHN LEWIS,GB,669,4719,45-47,2018,174.077883,11438.911781,159.552903,204.569209,83900,,,,,,6,0
779,WIX.COM,IL,670,6201,62-63,2018,174.064538,527.252152,12.293443,-26.751077,2487,0,2,1,0,8,0,1
1054,JVC KENWOOD,JP,780,2640,26,2016,173.931650,2347.431146,77.233788,-4.310466,17801,6,3,83,0,6,0,10
1578,BLUE PRINT MEDICINES,US,671,7211,72,2018,173.886365,38.882950,11.071610,-215.744876,217,2,2,2,0,1,0,5
243,CHINA UNITED NETWORK COMMUNICATIONS,CN,672,6190,61,2018,173.796783,33427.234739,7241.685409,1213.197131,246299,1,0,0,0,2,0,1
1933,BIO-RAD LABORATORIES,US,673,2651,26,2018,173.708206,1999.488100,113.384223,-85.799955,8260,27,27,3,0,32,2,3
1150,HANWHA AEROSPACE,KR,864,2640,26,2015,173.702327,2045.755042,50.647239,-46.623350,,,,,,,,
1460,BLUEBIRD BIO,US,374,7211,72,2016,173.467168,5.375543,24.479463,-233.912535,328,,,,,,0,0
1350,LITE-ON TECHNOLOGY,TW,640,2620,26,2016,173.449618,6523.907650,106.989159,392.980903,,79,4,4,1,55,0,0
1520,WABCO,US,674,2910,29-30,2018,173.187684,3345.849924,103.231381,452.750857,16135,77,94,7,7,67,13,5
582,BOLLORE,FR,1002,5229,49-53,2015,172.699991,10824.000463,588.900002,719.900010,58021,,,,,,,
518,KRONES,DE,649,2899,28,2017,172.475993,3691.354999,78.269994,237.187996,15299,73,104,11,0,52,5,4
1291,SAAB,SE,543,3030,29-30,2015,172.211119,2651.037183,77.914323,188.008533,14685,,,,,,,
367,PERFECT WORLD,CN,650,5911,58-60,2016,172.209548,774.582382,21.466123,140.252276,5314,,,,,,0,0
97,SWISSCOM,CH,736,6190,61,2015,172.064814,10357.593186,2152.584260,1769.429422,21637,,,,,,,
1045,AJINOMOTO,JP,535,1089,10-12,2017,171.977372,9063.870646,557.342544,643.504551,34452,52,48,85,36,21,11,20
387,LENS TECHNOLOGY,CN,675,4334,41-43,2018,171.933585,3352.797590,1158.964471,310.150936,88119,,,,,,0,0
202,SHANGHAI TUNNEL ENGINEERING,CN,689,4299,41-43,2017,171.854364,3990.201745,245.309202,188.383783,9405,,,,,,0,0
988,NISSHINBO,JP,733,1310,13-15,2015,171.583364,4207.937513,194.853579,96.177777,23055,,,,,,,
17,ARISTOCRAT LEISURE,AU,470,9200,90-93,2017,171.549371,1512.568560,76.374301,484.628545,3640,0,0,0,0,25,3,327
880,TAISHO PHARMACEUTICAL,JP,701,2110,21,2015,171.536085,2286.320319,54.554588,220.866103,6517,,,,,,,
424,SYMRISE,DE,581,2059,20,2015,171.325999,2601.729939,118.208001,391.887996,8301,,,,,,,
418,KWS SAAT,DE,588,111,01-03,2015,171.253996,986.014958,82.108003,114.494003,4691,,,,,,,
690,MICRO FOCUS INTERNATIONAL,GB,249,6201,62-63,2015,171.251435,1087.378594,8.979035,257.248787,4287,,,,,,,
41,TPV TECHNOLOGY,CN,757,2620,26,2016,171.076768,8566.228673,86.227905,124.749276,30129,3,0,0,0,1,2,0
528,DEUTSCHE BORSE,DE,843,6612,64-66,2016,171.000007,2636.200050,49.800001,1033.599954,5176,,,,,,5,2
219,CHINA TELECOM,CN,676,6190,61,2018,170.900094,48061.545938,10684.124194,3659.378039,280747,1,0,0,0,2,0,1
518,KRONES,DE,649,2899,28,2016,170.802989,3391.252831,56.412999,231.393991,14443,19,26,0,0,15,9,4
1364,POU CHEN,TW,655,1520,13-15,2015,170.761676,7646.675222,379.172940,617.782702,415296,,,,,,,
1175,KINGSOFT,CN,526,5829,58-60,2015,170.732135,723.375939,80.204147,67.956054,6616,,,,,,,
116,ENDRESS & HAUSER,CH,627,6420,64-66,2017,170.722007,2240.952803,138.105999,251.691992,13299,116,107,1,0,156,4,8
913,NTN,JP,677,2815,28,2018,170.692903,5780.666601,333.962642,78.683748,24988,79,60,93,25,69,0,1
1769,ROPER TECHNOLOGIES,US,450,2651,26,2016,170.654937,3309.976542,32.580767,921.015278,14155,1,1,0,0,4,20,46
1795,CREE,US,678,2611,26,2018,170.305590,943.230931,124.366750,-13.886454,5319,26,24,13,11,27,7,12
1350,LITE-ON TECHNOLOGY,TW,640,2620,26,2015,170.125801,6164.621562,146.366583,304.374436,,,,,,,,
309,GOERTEK,CN,679,2640,26,2018,170.041909,3181.426553,451.952161,376.358483,46847,14,2,2,0,39,2,2
498,VOITH,DE,680,7010,69-71,2018,169.976003,4209.056962,73.627998,169.772989,19535,66,75,9,5,48,22,2
1804,TIVO,US,735,5814,58-60,2017,169.765859,721.795310,33.154567,20.819203,1700,27,51,28,31,68,0,16
407,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,CN,681,3250,31-33,2018,169.728955,1722.752699,86.441170,531.616330,9234,12,2,0,0,16,22,13
1615,AMNEAL PHARMACEUTICALS,US,682,2120,21,2018,169.598163,677.542936,23.361561,-374.353520,1257,0,0,0,0,0,0,6
586,INGENICO,FR,624,2620,26,2015,169.489998,2197.282854,62.396997,380.782003,5943,,,,,,,
1386,PERKINELMER,US,683,2651,26,2018,169.430481,2426.196123,81.443628,292.600744,12500,60,91,41,22,82,14,6
1371,NOVATEK MICROELECTRONICS,TW,555,2620,26,2015,169.338004,1445.613452,24.143445,197.435424,,,,,,,,
792,MAHINDRA & MAHINDRA,IN,641,2910,29-30,2016,169.269464,9353.976697,288.997107,297.761697,40188,0,0,0,0,0,12,16
1801,IAC/INTERACTIVECORP,US,463,4791,45-47,2016,169.247069,2742.253710,68.156296,-37.838410,5800,0,0,0,0,0,5,51
1441,VERINT SYSTEMS,US,613,6201,62-63,2017,169.230480,991.465873,31.030551,37.586880,5200,1,4,1,1,12,0,0
1536,AMPHENOL,US,604,2611,26,2017,169.170205,6123.402622,197.903821,1250.305097,70000,25,28,8,6,44,5,18
475,SICK,DE,601,3320,31-33,2017,168.996994,1511.552953,78.459001,148.507999,8162,21,78,12,6,54,8,3
1045,AJINOMOTO,JP,535,1089,10-12,2016,168.927741,8598.828688,441.724347,716.175768,32734,0,0,27,0,0,6,4
1678,KELLOGG,US,828,1089,10-12,2015,168.558865,11812.220328,482.969190,1738.863764,33577,,,,,,,
1697,FISERV,US,684,6311,62-63,2018,168.558865,5085.587036,314.410310,1332.750311,24000,0,3,0,0,7,8,32
1933,BIO-RAD LABORATORIES,US,673,2651,26,2015,168.534403,1763.702952,97.816541,145.072423,7770,,,,,,,
919,NGK INSULATORS,JP,685,2343,22-23,2018,168.415529,3652.501851,810.288941,423.725956,20115,162,21,249,38,124,0,1
900,SMC,JP,686,2899,28,2018,168.376122,4546.463024,233.624145,1420.042594,19746,32,20,32,30,22,0,0
107,SIKA,CH,687,2059,20,2018,168.073617,6284.268573,207.009944,838.949054,20060,56,70,16,18,55,0,9
769,BANK OF IRELAND,IE,565,6419,64-66,2015,167.999999,3331.999993,23.000001,1231.999951,11145,,,,,,,
880,TAISHO PHARMACEUTICAL,JP,701,2110,21,2016,167.532940,2204.665681,57.698788,251.882564,6461,0,0,1,0,0,0,0
996,JSR,JP,596,2017,20,2015,167.532940,3047.342179,213.175037,222.749470,6587,,,,,,,
1695,HARLEY-DAVIDSON,US,688,3091,29-30,2018,167.336169,4992.901348,186.476755,704.736740,5300,0,0,4,0,5,5,6
1030,HOYA,JP,611,2670,26,2017,167.328064,4220.726900,141.638622,1877.968665,37812,108,23,107,34,102,7,14
508,MTU AERO ENGINES,DE,795,3030,29-30,2015,167.199993,4435.299896,129.900000,385.499996,8334,,,,,,,
367,PERFECT WORLD,CN,650,5911,58-60,2017,167.115810,998.547068,24.704177,204.304524,4965,,,,,,0,0
1438,ESTEE LAUDER,US,659,2042,20,2015,167.074148,9836.064652,458.777067,1518.077916,46000,,,,,,,
202,SHANGHAI TUNNEL ENGINEERING,CN,689,4299,41-43,2018,167.069040,4715.897143,168.578234,283.971865,10805,,,,,,0,0
1572,TWILIO,US,690,5829,58-60,2018,166.985948,567.743846,4.076853,-100.641868,1440,0,0,0,0,0,1,7
116,ENDRESS & HAUSER,CH,627,6420,64-66,2016,166.956001,2138.803015,140.122997,215.503998,13003,2,3,0,0,3,0,6
1699,ECOLAB,US,616,2041,20,2015,166.812155,11829.775758,673.362112,1787.335379,47000,,,,,,,
870,KURARAY,JP,691,2060,20,2018,166.744925,4751.726054,519.754016,465.979567,10768,142,128,179,102,100,4,7
871,TOTO,JP,692,2342,22-23,2018,166.729151,4618.471488,243.482253,316.247984,33431,42,14,55,15,48,3,6
880,TAISHO PHARMACEUTICAL,JP,701,2110,21,2017,166.666126,2207.179554,21.481412,291.385950,6340,4,2,5,3,2,0,1
957,FURUKAWA ELECTRIC,JP,693,2434,24-25,2018,166.595200,7813.922130,339.266029,301.149528,52215,432,384,317,53,271,9,9
248,HENGTONG OPTIC ELECTRIC,CN,694,2434,24-25,2018,166.489437,4226.320889,484.238641,459.186558,17311,6,1,0,0,1,0,0
110,VIFOR PHARMA,CH,639,2120,21,2017,166.477141,1190.351555,44.169217,119.114979,2650,0,0,0,0,0,0,4
173,CHINA GEZHOUBA,CN,475,4299,41-43,2016,166.390382,12550.370768,382.769067,824.968738,41014,,,,,,0,0
1496,YELP,US,577,5814,58-60,2017,166.317826,743.097393,13.622700,14.159818,5196,,,,,,0,0
508,MTU AERO ENGINES,DE,795,3030,29-30,2017,166.300000,5036.299583,195.399989,560.500019,8846,0,59,0,0,69,0,0
1073,JXTG,JP,756,1920,19,2017,165.964782,81174.455583,1618.166454,2548.053162,39784,120,57,159,83,106,1,3
1997,BIOHAVEN PHARMACEUTICAL HOLDING,US,695,2120,21,2018,165.895981,,3.637552,-196.116933,63,,,,,,0,0
1774,TAKE-TWO INTERACTIVE SOFTWARE,US,593,5829,58-60,2017,165.833102,1565.843704,53.761541,131.282897,4492,,,,,,8,20
1371,NOVATEK MICROELECTRONICS,TW,555,2620,26,2016,165.799851,1297.294162,6.142548,160.859738,,32,0,0,0,37,0,0
508,MTU AERO ENGINES,DE,795,3030,29-30,2016,165.699996,4732.700065,159.399991,453.100016,8368,0,30,0,0,0,0,1
1876,SQUARE,US,303,5829,58-60,2015,165.622623,1106.652664,32.691685,-105.195577,1449,,,,,,,
913,NTN,JP,677,2815,28,2017,165.539255,5865.796469,287.288276,307.130598,25493,187,136,133,40,118,2,1
718,TECHNIPFMC,GB,696,610,05-09,2018,165.240097,10963.225737,321.484549,-797.990826,37000,18,44,6,13,31,3,3
535,FERRING PHARMACEUTICALS,DK,697,7211,72,2018,165.226898,187.684549,4.992687,9.969567,525,1,1,1,1,1,6,8
698,RECKITT BENCKISER,GB,497,2041,20,2016,165.207661,10966.906324,195.144617,2672.150964,34700,0,0,0,0,11,119,77
870,KURARAY,JP,691,2060,20,2017,165.176752,4085.423891,436.712522,578.753068,9089,132,126,156,92,125,5,9
1699,ECOLAB,US,616,2041,20,2016,165.065416,11486.282572,660.960388,1773.186843,47565,4,2,2,0,11,1,44
1718,XYLEM,US,698,2813,28,2018,165.065416,4547.595512,206.986806,590.392679,17000,26,31,5,4,33,8,7
501,WACKER CHEMIE,DE,699,2611,26,2018,164.600002,4978.799727,408.799999,268.500007,14542,32,23,6,19,4,0,7
1371,NOVATEK MICROELECTRONICS,TW,555,2620,26,2017,164.574289,1337.727299,5.882469,163.800767,,40,0,0,0,46,0,0
1539,INTERCEPT PHARMACEUTICALS,US,648,2120,21,2017,164.557117,114.371993,9.075978,-293.110788,507,8,8,8,8,8,4,9
1925,SAREPTA THERAPEUTICS,US,370,2120,21,2016,164.429614,4.734495,4.664626,-232.951847,197,0,0,0,0,0,0,5
1009,SCREEN HOLDINGS,JP,642,2899,28,2017,164.199620,2674.285788,78.069090,336.082419,5835,181,35,284,160,154,5,4
1430,STANLEY BLACK & DECKER,US,506,2824,28,2015,164.192068,9757.025167,271.964935,1190.916402,51250,,,,,,,
192,YONYOU SOFTWARE,CN,628,6201,62-63,2017,164.186727,771.793828,57.915127,126.749379,15194,,,,,,0,0
1073,JXTG,JP,756,1920,19,2016,164.128694,55358.860642,1528.710593,1798.102865,35085,8,3,59,6,4,1,4
514,ADIDAS,DE,744,1520,13-15,2016,163.999997,19291.000441,585.999980,1487.000030,60617,1,1,1,0,15,23,42
578,KONE,FI,700,2822,28,2018,163.999997,9070.700034,113.599999,1042.300020,57359,71,57,4,3,80,1,1
880,TAISHO PHARMACEUTICAL,JP,701,2110,21,2018,163.915945,2061.072737,27.060589,222.970106,5142,6,4,7,2,2,0,0
1171,SUNNY OPTICAL TECHNOLOGY,CN,702,2670,26,2018,163.852179,3304.814454,271.974335,402.165169,16535,100,28,20,25,61,0,0
985,YASKAWA ELECTRIC,JP,703,2711,27,2018,163.845019,3740.239888,181.693656,382.977480,13139,1,1,0,0,2,2,0
223,AVICHINA INDUSTRY & TECHNOLOGY,CN,507,4520,45-47,2015,163.737335,4387.079738,228.543271,322.685781,47974,,,,,,,
518,KRONES,DE,649,2899,28,2015,163.686011,3173.509147,59.569000,243.282004,13346,,,,,,,
1081,EAST JAPAN RAILWAY,JP,704,4910,49-53,2018,163.545556,23656.683043,5114.538129,3802.871797,72402,5,4,5,3,0,0,2
945,DAICEL,JP,705,2016,20,2018,163.506164,3663.179465,328.186463,389.187073,12319,122,68,120,73,94,6,9
1339,WINBOND ELECTRONICS,TW,817,2612,26,2016,163.479563,1196.150668,141.764103,106.607709,,53,7,26,10,48,0,7
1433,ACADIA PHARMACEUTICALS,US,706,2120,21,2018,163.461053,195.464527,1.875981,-216.108179,430,1,3,1,1,1,0,0
557,INDRA SISTEMAS,ES,558,6209,62-63,2016,163.332996,2709.305845,9.042000,160.794007,34307,,,,,,2,0
1711,JACK HENRY & ASSOCIATES,US,636,6201,62-63,2017,163.307341,1284.538186,35.052384,310.871459,6307,,,,,,0,2
1054,JVC KENWOOD,JP,780,2640,26,2015,163.222474,2302.553505,59.345748,10.693424,17884,,,,,,,
1073,JXTG,JP,756,1920,19,2015,162.993951,68855.710328,1769.907540,-2423.695754,26339,,,,,,,
387,LENS TECHNOLOGY,CN,675,4334,41-43,2016,162.923941,1916.313195,372.369541,126.169019,74174,2,0,1,2,1,0,0
1491,LOGMEIN,US,666,5829,58-60,2017,162.909084,864.441448,31.995616,-10.320518,2760,,,,,,0,10
210,SHANGHAI PHARMACEUTICALS,CN,707,2120,21,2018,162.572993,20274.080336,227.388140,655.813434,47590,8,6,3,3,7,0,2
257,SGIS SONGSHAN,CN,708,2445,24-25,2018,162.518889,3410.099773,111.428271,466.945348,6691,,,,,,0,0
1176,AAC TECHNOLOGIES HOLDINGS,CN,709,2611,26,2018,162.501019,2310.675569,374.782918,568.934774,35995,446,0,189,0,314,0,0
1453,ALTRIA,US,533,1200,10-12,2015,162.445329,22213.090211,199.999893,7337.987423,8800,,,,,,,
495,EBERSPAECHER,DE,710,7010,69-71,2018,162.400000,4480.899777,99.186997,119.009390,9489,35,38,4,5,31,0,2
519,WEBASTO,DE,711,7010,69-71,2018,162.380005,3433.075966,,200.044000,13298,56,39,11,11,52,0,7
654,JOHN LEWIS,GB,669,4719,45-47,2015,162.324839,10809.238069,385.188876,307.463662,91500,,,,,,,
1500,PALO ALTO NETWORKS,US,371,6201,62-63,2015,162.295124,810.567290,29.519635,-87.161527,2637,,,,,,,
762,ENDO INTERNATIONAL,IE,712,2120,21,2018,162.293363,2573.865931,72.836650,-409.719447,2910,2,2,2,2,2,4,4
871,TOTO,JP,692,2342,22-23,2017,162.284734,4667.447414,277.099170,413.324102,32428,92,25,83,19,64,11,14
1801,IAC/INTERACTIVECORP,US,463,4791,45-47,2015,162.240962,2821.774222,54.191238,150.993801,5000,,,,,,,
746,CHINA RESOURCES PHARMACEUTICAL GROUP,CN,713,2120,21,2018,162.183118,21147.210151,169.704464,1286.285697,62000,4,3,2,2,2,3,2
1602,COMMSCOPE,US,714,6190,61,2018,162.179829,3989.960533,71.918737,448.465260,20000,,,,,,0,0
1554,TELEDYNE TECHNOLOGIES,US,715,7112,69-71,2018,162.095996,2534.321742,75.807824,363.842613,10850,4,10,2,1,4,0,10
1629,DEXCOM,US,667,3250,31-33,2017,161.921314,627.510599,57.641890,-37.117887,2990,8,14,10,1,30,4,2
1777,PROOFPOINT,US,716,6201,62-63,2018,161.874152,626.195339,25.783393,-88.830522,2613,0,0,0,0,0,0,5
1602,COMMSCOPE,US,714,6190,61,2017,161.765856,3983.038943,60.018312,492.419815,20000,,,,,,0,0
1705,POLARIS INDUSTRIES,US,524,3099,29-30,2016,161.682008,3944.652155,182.652308,237.397267,8600,0,0,0,0,14,10,39
758,MALLINCKRODT,IE,407,2120,21,2015,161.659307,2923.055086,129.257591,403.318583,5700,,,,,,,
42,SKYWORTH GROUP,CN,546,2611,26,2016,161.539647,4842.558876,168.972474,193.611937,38000,14,4,0,0,5,1,1
375,UNIVERSAL SCIENTIFIC INDUSTRIAL,CN,717,2620,26,2018,161.473625,4267.976154,63.764601,182.916643,18567,5,0,2,2,4,0,0
772,CHECK POINT SOFTWARE TECHNOLOGIES,IL,645,6201,62-63,2017,161.395554,1619.787887,25.138852,806.914002,4576,,,,,,0,0
1543,SEI INVESTMENTS,US,654,6420,64-66,2016,161.323056,1320.684096,27.420947,444.091449,3186,0,0,0,0,0,0,0
818,ENI,IT,589,610,05-09,2016,161.000004,55762.000382,9066.999890,1438.000007,33536,0,0,0,0,0,3,0
1147,HYUNDAI HEAVY INDUSTRIES,KR,1741,1920,19,2016,160.959433,17456.622794,933.813979,306.486880,,,,,,,0,0
1248,YANDEX,NL,440,6209,62-63,2015,160.785945,716.506154,156.331807,114.934439,5463,,,,,,,
761,PERRIGO,IE,608,2120,21,2016,160.698604,4611.875396,92.751048,-1729.256706,12800,0,1,0,0,0,14,35
126,SICHUAN CHANGHONG ELECTRIC,CN,500,2630,26,2015,160.635987,8014.271036,89.768051,15.737593,59588,,,,,,,
1857,EXTREME NETWORKS,US,629,2630,26,2017,160.591182,858.638843,35.293429,20.812216,2713,1,9,0,0,7,0,6
1724,SNAP,US,229,5829,58-60,2016,160.415628,353.259209,58.027043,-454.484485,1859,0,0,0,0,27,3,16
107,SIKA,CH,687,2059,20,2017,160.357318,5541.817285,140.578733,794.957217,18484,43,81,19,11,53,3,8
1195,ZHEN DING TECHNOLOGY HOLDING,TW,718,2611,26,2018,160.206560,3350.816201,358.777266,430.641318,,33,0,0,0,25,0,0
839,TOKYO ELECTRIC POWER,JP,768,3511,35,2015,160.180731,47832.213342,5090.093706,1094.566891,42855,,,,,,,
762,ENDO INTERNATIONAL,IE,712,2120,21,2016,160.150128,3502.420848,121.271551,-713.048503,4894,,,,,,0,7
996,JSR,JP,596,2017,20,2017,160.141324,3324.890509,294.025813,340.085564,7203,76,48,158,81,77,9,13
7,VOESTALPINE,AT,626,2452,24-25,2017,160.100011,12897.799723,850.200013,1210.300019,48904,18,30,13,14,16,11,7
1412,ANSYS,US,572,5829,58-60,2016,159.906471,863.287773,10.867243,328.595459,2800,0,1,0,0,1,1,1
1870,FORTINET,US,552,2620,26,2016,159.898598,1113.923499,58.674206,40.996485,4665,1,0,0,0,0,0,0
1074,SHOWA DENKO,JP,734,2059,20,2015,159.881267,6154.100876,320.290535,181.197203,10561,,,,,,,
1588,MA COM TECHNOLOGY SOLUTIONS,US,719,2651,26,2018,159.793810,498.163921,46.326615,-84.502135,1400,9,4,1,0,15,0,0
116,ENDRESS & HAUSER,CH,627,6420,64-66,2015,159.727992,2143.613994,153.695000,251.294987,12952,,,,,,,
302,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY,CN,720,2811,28,2018,159.714109,3643.614240,757.394242,524.224772,,52,56,0,0,23,0,2
668,SAGE,GB,554,5829,58-60,2016,159.663789,1739.669940,25.501853,332.632888,13741,0,0,0,0,0,0,1
1119,KT,KR,632,6190,61,2016,159.655305,17803.577706,2520.678565,1127.205323,,0,0,0,37,0,1,3
1958,NEKTAR THERAPEUTICS,US,373,2120,21,2015,159.639225,201.557967,9.777286,-25.651514,435,,,,,,,
275,HANDSUN TECHNOLOGIES,CN,658,6201,62-63,2017,159.591291,333.465752,12.465385,28.873323,6791,,,,,,0,0
1441,VERINT SYSTEMS,US,613,6201,62-63,2015,159.543153,987.131381,22.065491,65.164160,5000,,,,,,,
900,SMC,JP,686,2899,28,2017,159.487259,4657.471087,190.322462,1509.096706,19680,36,11,34,36,34,0,0
221,WEICHAI POWER,CN,269,2811,28,2017,159.443996,18758.334219,323.916232,1475.622761,41402,8,13,0,0,5,1,1
1030,HOYA,JP,611,2670,26,2016,159.250849,3774.038050,169.644831,1659.978763,35752,25,5,48,4,8,6,12
1282,SVENSKA HANDELSBANKEN,SE,721,6419,64-66,2018,159.144154,4268.222488,67.772780,2146.593295,12307,,,,,,0,0
778,IAI,IL,728,3030,29-30,2017,158.951894,3124.015871,123.144040,-89.956280,15359,2,15,2,4,17,0,0
1678,KELLOGG,US,828,1089,10-12,2016,158.951894,11323.139071,442.794524,1298.689283,37369,0,0,0,0,0,4,17
1402,PEGASYSTEMS,US,722,5829,58-60,2018,158.698604,778.672984,10.386894,-14.875101,4650,0,0,0,0,0,0,2
1996,MEDIDATA SOLUTIONS,US,723,5829,58-60,2018,158.685507,555.192761,35.006968,44.818316,1998,0,1,0,0,0,0,5
1084,KDDI,JP,621,6190,61,2017,158.644092,39731.770754,2845.554147,7477.989886,38826,30,29,30,3,26,0,5
83,SONOVA,CH,724,3250,31-33,2018,158.583454,2450.770698,104.569292,475.572975,14740,8,15,0,0,14,3,15
544,GRUNDFOS,DK,772,6420,64-66,2016,158.582843,,126.193670,,,0,22,0,0,0,4,1
693,LONDON STOCK EXCHANGE,GB,600,6612,64-66,2017,158.555005,1960.316440,52.112486,686.332525,4741,0,1,0,0,0,2,4
1756,ZILLOW GROUP,US,402,7490,73-75,2015,158.515191,563.036359,48.018315,-85.068954,2204,,,,,,,
578,KONE,FI,700,2822,28,2017,158.399998,8796.700276,109.499997,1192.299998,55075,67,86,6,0,31,1,0
1853,FIBROGEN,US,1089,2120,21,2015,158.387702,157.928298,1.726636,-67.794725,353,,,,,,,
1822,SILICON LABORATORIES,US,580,2611,26,2015,158.384195,563.166512,9.841044,28.151951,1199,,,,,,,
919,NGK INSULATORS,JP,685,2343,22-23,2017,158.281604,3554.952797,528.453733,522.133836,18783,161,52,191,43,114,0,5
732,EYGS,GB,781,8299,77-82,2017,158.078517,3102.354938,0.687930,28.156262,139,0,0,0,0,0,0,0
784,ISRAEL,IL,1560,2059,20,2015,158.078517,4720.521625,438.427727,717.030198,,,,,,,,
1438,ESTEE LAUDER,US,659,2042,20,2017,158.078517,11950.211599,549.344753,1999.125583,46000,24,24,23,22,21,4,152
449,RWE,DE,725,3511,35,2018,157.999995,47465.000302,1049.999963,1588.999992,17748,6,49,4,3,20,21,0
627,SNCF,FR,739,4910,49-53,2017,157.999995,31831.000000,2482.000040,1440.000022,201816,0,12,0,0,0,14,3
805,GLENMARK PHARMACEUTICALS,IN,637,2120,21,2016,157.952425,922.263309,,148.479041,10025,0,0,0,0,0,0,12
182,HBIS,CN,354,2445,24-25,2015,157.875227,8917.247877,1625.103061,634.956115,41795,,,,,,,
93,SCHINDLER,CH,726,2822,28,2018,157.873903,9648.934007,217.298351,1125.516719,64486,55,56,2,10,40,0,1
1871,INFINERA,US,553,2630,26,2015,157.819144,774.422311,36.696922,52.171152,2056,,,,,,,
250,WANHUA CHEMICAL GROUP,CN,651,2059,20,2017,157.807241,6660.743617,758.619572,2283.456735,9165,13,6,3,0,4,0,14
1990,RESMED,US,727,2660,26,2018,157.773713,2043.838147,54.655869,479.187525,5940,8,11,5,3,10,2,5
976,SANTEN PHARMACEUTICAL,JP,620,2120,21,2015,157.525094,1538.931159,33.876957,287.359202,3463,,,,,,,
778,IAI,IL,728,3030,29-30,2018,157.205155,3074.234119,110.916975,103.930077,14857,2,25,1,7,27,1,2
1718,XYLEM,US,698,2813,28,2017,157.205155,4110.915121,148.471547,503.929856,16200,31,31,4,8,43,6,13
570,WARTSILA,FI,595,2815,28,2017,157.000002,4910.999909,64.000000,537.000014,18065,20,21,4,20,2,1,2
668,SAGE,GB,554,5829,58-60,2015,156.559210,1591.648324,18.183930,329.860923,13271,,,,,,,
421,KORBER,DE,729,7010,69-71,2018,156.505004,2608.884126,51.481999,177.326001,11623,56,56,29,21,33,4,5
495,EBERSPAECHER,DE,710,7010,69-71,2017,156.499998,4323.571920,122.902100,127.701278,8807,38,39,8,0,39,2,0
498,VOITH,DE,680,7010,69-71,2017,156.448004,4223.247990,79.758000,180.651987,18951,81,85,12,6,27,5,2
839,TOKYO ELECTRIC POWER,JP,768,3511,35,2017,156.406109,46106.539667,4428.716842,2273.199614,41525,,,,,,0,0
778,IAI,IL,728,3030,29-30,2015,156.331807,3342.356533,123.144040,140.611286,16008,,,,,,,
1438,ESTEE LAUDER,US,659,2042,20,2016,156.331807,10326.632299,440.174452,1649.780781,46000,0,0,0,1,8,12,122
750,JAZZ PHARMACEUTICALS,IE,617,2120,21,2017,156.281138,1413.704944,25.283829,461.870513,1210,5,6,5,5,7,0,9
870,KURARAY,JP,691,2060,20,2016,156.264272,3823.407460,393.946713,517.326931,8590,1,3,10,0,2,15,15
1303,CARL BENNET,SE,730,7010,69-71,2018,156.121183,5363.801494,122.186029,244.664610,28714,,,,,,0,0
967,BANDAI NAMCO,JP,731,3240,31-33,2018,156.114547,5771.037191,79.534802,654.781121,8360,44,2,40,5,8,16,35
531,VESTAS WIND SYSTEMS,DK,399,3511,35,2015,155.999995,8422.999643,222.999995,906.999980,20507,,,,,,,
1169,COUNTRY GARDEN HOLDINGS,CN,732,6831,68,2018,155.989372,48310.697079,411.638583,9414.162487,131387,,,,,,0,4
241,ZHENGZHOU YUTONG BUS,CN,541,2910,29-30,2015,155.900503,3752.912162,165.960446,497.779751,15810,,,,,,,
28,UMICORE,BE,590,729,05-09,2016,155.858987,10443.541221,207.017001,259.102002,10175,1,8,1,0,1,0,3
988,NISSHINBO,JP,733,1310,13-15,2018,155.586560,3279.902507,212.702231,-38.707516,22850,21,12,19,12,17,0,6
1074,SHOWA DENKO,JP,734,2059,20,2018,155.515634,7818.224840,325.207773,1240.579062,10476,155,66,179,57,101,0,1
7,VOESTALPINE,AT,626,2452,24-25,2016,155.399990,11294.499971,1068.099984,821.500027,47186,0,6,0,0,0,11,6
